"HIP","RA","Dec","Mag"
37272,114.80725,-29.527972,11.18
37273,114.812292,52.566528,7.43
37274,114.813583,0.110361,8
37275,114.815708,53.287528,9.07
37276,114.82,-49.051417,6.97
37277,114.821875,-49.0475,9.94
37278,114.82425,20.148528,7.27
37279,114.82725,5.2275,0.4
37280,114.8275,-8.681667,8.88
37281,114.831625,-10.195722,8.3
37282,114.834625,14.463306,8.46
37283,114.840333,50.528694,6.89
37284,114.841292,-78.278889,9.37
37285,114.842292,-18.246833,9.74
37286,114.844208,-31.034806,8.82
37287,114.845625,69.3245,8.28
37288,114.846333,2.18425,9.66
37289,114.850833,-16.84725,6.4
37290,114.853542,-33.779111,8.16
37291,114.854167,38.795139,8.68
37292,114.857583,40.671333,7.34
37293,114.862417,-26.863083,6.5
37294,114.862708,-2.150278,11.25
37295,114.863458,19.780528,9.22
37296,114.863458,-11.563972,7.32
37297,114.863958,-38.308056,4.84
37298,114.864917,20.840639,8.95
37299,114.865417,47.971139,8.43
37300,114.869125,17.674528,5.04
37301,114.869875,44.825833,9.22
37302,114.872042,-24.229861,8.08
37303,114.873208,-38.864,8.02
37304,114.874375,-26.919,6.78
37305,114.876,-55.804833,9.6
37306,114.880917,-47.548222,8.08
37307,114.881708,-70.445611,8.82
37308,114.895625,-16.027194,8.52
37309,114.897167,-26.474333,8.54
37310,114.897917,-13.885556,7.48
37311,114.897792,84.197389,7.58
37312,114.899625,33.463083,11.85
37313,114.907708,-17.871528,7.6
37314,114.907917,-29.015472,9.62
37315,114.912792,-29.190972,7.21
37316,114.917833,45.671583,8.69
37317,114.91975,-35.691833,7.88
37318,114.924458,-43.279639,7.16
37319,114.925625,-74.872444,8.61
37320,114.926375,-34.36225,7.79
37321,114.93025,-15.827833,7.38
37322,114.932625,-38.139333,5.73
37323,114.934958,1.285861,8.55
37324,114.937375,-47.05775,8.36
37325,114.937458,-40.276083,8.52
37326,114.939042,32.364667,10.64
37327,114.940583,-12.512389,8.3
37328,114.944583,7.841333,8.01
37329,114.9495,-38.260667,5.76
37330,114.950333,-43.872389,8.79
37331,114.952042,-72.582083,8.13
37332,114.953625,-6.244278,7.83
37333,114.9545,-6.248556,9.98
37334,114.955583,-32.578389,7.63
37335,114.958333,-1.521722,9.23
37336,114.969625,-38.548306,7.95
37337,114.972667,26.721889,8.66
37338,114.97275,8.617861,8.84
37339,114.975417,32.009833,6.16
37340,114.975792,-61.690444,8.94
37341,114.976,-25.846,8.04
37342,114.977208,-23.282917,7.61
37343,114.978042,-45.969611,7.4
37344,114.980792,43.324222,9.28
37345,114.991625,-37.579417,5.99
37346,114.994208,59.563306,7.23
37347,114.994292,54.4535,8.26
37348,114.995417,-37.374611,8.48
37349,114.997042,-3.596833,7.18
37350,114.997833,-1.874556,7.6
37351,115.002333,9.094528,8.17
37352,115.004375,2.100306,9
37353,115.004458,66.050361,8.95
37354,115.006708,-24.722222,7.56
37355,115.009167,11.089333,7.4
37356,115.016125,-82.581639,7.28
37357,115.018292,-30.169083,7.11
37358,115.026708,-59.22975,8.69
37359,115.029042,-16.558833,8.95
37360,115.032958,-44.43075,7.52
37361,115.034917,-17.174694,8.96
37362,115.039958,57.262167,8
37363,115.041708,-45.349333,7.29
37364,115.056375,-19.660889,5.92
37365,115.056667,41.163472,6.83
37366,115.057417,-12.080361,7.93
37367,115.057667,79.566694,8.3
37368,115.058333,42.104444,8.47
37369,115.061333,38.344556,5.77
37370,115.063833,6.777389,8.2
37371,115.076542,-26.590389,7.82
37372,115.081292,-78.387583,6.64
37373,115.083167,-39.420889,6.66
37374,115.085083,39.798917,8.52
37375,115.087583,-11.752528,6.43
37376,115.088458,12.122556,9.77
37377,115.088708,-64.4835,8.66
37378,115.090625,-77.954639,8.27
37379,115.096708,-15.263861,4.98
37380,115.098333,-20.128972,9.48
37381,115.099917,19.357667,8.64
37382,115.104042,-22.046,7.05
37383,115.106792,47.551278,8.1
37384,115.108417,-68.268417,9.03
37385,115.109458,-30.07975,6.95
37386,115.116458,59.097806,8.07
37387,115.120458,18.589861,8.9
37388,115.120917,-30.049472,7.8
37389,115.125875,-28.219278,7.83
37390,115.127292,-33.426528,7.32
37391,115.129542,87.020167,5.05
37392,115.132792,70.29725,8.44
37393,115.133542,71.674639,9.3
37394,115.147958,-8.185361,6.01
37395,115.148833,53.882639,11.83
37396,115.170375,-55.651556,7.68
37397,115.171125,34.696389,8.35
37398,115.172833,6.62425,8.53
37399,115.180833,-27.945361,6.76
37400,115.18875,23.246528,8.39
37401,115.192083,-20.955583,8.14
37402,115.195458,-53.532583,9.29
37403,115.196333,-71.762972,7.05
37404,115.196625,13.771278,6.23
37405,115.204292,4.072056,6.51
37406,115.2065,57.082889,6.09
37407,115.207375,27.945389,9.14
37408,115.210542,9.133111,8.16
37409,115.210917,39.680361,8.62
37410,115.210875,-58.870722,8.04
37411,115.211875,-77.271278,8.84
37412,115.213833,19.589639,9.95
37413,115.216583,-7.291944,7.98
37414,115.217958,-54.707056,6.69
37415,115.219167,-31.661167,6.6
37416,115.220708,-49.697694,8.32
37417,115.221667,-31.685472,8.9
37418,115.2225,-31.68875,8.9
37419,115.225708,-26.362833,8.68
37420,115.226208,-6.719667,8.05
37421,115.226583,-22.420889,8.83
37422,115.229292,-0.702306,8.64
37423,115.236292,46.615917,8.05
37424,115.239458,-43.184583,7.34
37425,115.2395,46.985833,8.82
37426,115.241083,0.627,8.4
37427,115.241167,72.372972,8.62
37428,115.243833,23.018556,5.93
37429,115.244167,-8.376222,8.18
37430,115.250917,-36.868528,7.49
37431,115.253583,56.473694,9.37
37432,115.254625,-47.831139,7.3
37433,115.260958,-31.683083,9.13
37434,115.263167,24.965222,7.24
37435,115.27125,10.127889,8.72
37436,115.274375,16.873306,8.33
37437,115.28125,-39.425167,8.78
37438,115.285542,20.429,9.18
37439,115.291667,-17.145,8
37440,115.295833,76.073917,10.54
37441,115.301875,48.131861,5.58
37442,115.302875,21.447,7.87
37443,115.305292,39.21175,7.96
37444,115.305542,-32.643944,7.7
37445,115.306083,67.066361,8.95
37446,115.309708,-39.236389,7.73
37447,115.312,-9.551083,3.94
37448,115.313625,47.256139,10.46
37449,115.315333,54.756167,8.77
37450,115.315958,-38.533583,5.41
37451,115.317667,49.739444,11
37452,115.322583,25.888778,8.18
37453,115.322958,17.365306,8.99
37454,115.323542,-60.001972,7.78
37455,115.327417,-1.541694,8.11
37456,115.327375,30.555417,8.98
37457,115.329708,51.455833,8.71
37458,115.333042,-60.9165,12.61
37459,115.333458,8.380306,10.17
37460,115.337958,-41.889333,7.54
37461,115.3405,-44.632167,6.41
37462,115.341208,-41.164778,7.4
37463,115.34375,41.876333,9.44
37464,115.345458,-14.81975,8.66
37465,115.348042,-22.33675,6.16
37466,115.349625,-9.215111,8.27
37467,115.350125,-23.878472,10.8
37468,115.353042,50.945611,8.41
37469,115.356208,-43.635333,7.04
37470,115.362292,-85.916306,8.13
37471,115.370542,-53.194778,8.24
37472,115.370958,18.256,8.68
37473,115.377292,37.45,10.06
37474,115.37875,-62.357333,8.49
37475,115.383083,34.775472,9.46
37476,115.394333,22.117444,7.57
37477,115.395792,-33.740444,7.65
37478,115.3965,3.624833,5.95
37479,115.404458,23.090889,8.2
37480,115.406708,-14.720278,10.86
37481,115.41375,40.706278,9.65
37482,115.415917,-27.233111,7.93
37483,115.423417,37.430056,7.58
37484,115.4265,9.704861,8.24
37485,115.427,38.141194,9.16
37486,115.427667,18.053222,8.21
37487,115.428292,53.173333,8.28
37488,115.429083,40.095306,10.14
37489,115.430333,-56.861222,9.38
37490,115.430542,-23.927056,10.7
37491,115.433375,18.055806,9.15
37492,115.43825,10.885139,8.89
37493,115.438167,-7.150917,7.56
37494,115.438292,49.222194,9.73
37495,115.440417,-22.404194,6.9
37496,115.44125,-65.789639,8.35
37497,115.442167,-13.393833,9.48
37498,115.444458,66.228278,8.45
37499,115.446542,15.582722,7.79
37500,115.447042,4.390806,8.69
37501,115.449583,54.765778,6.82
37502,115.449917,-56.315167,7.04
37503,115.451875,67.5665,8.02
37504,115.455,-72.606139,3.93
37505,115.457083,-30.386111,8.79
37506,115.457167,-25.041806,10.66
37507,115.45775,-14.854194,10.5
37508,115.466125,13.4805,5.79
37509,115.468708,-47.9695,9.56
37510,115.474792,60.566917,9.69
37511,115.478708,-21.133083,10.62
37512,115.484375,-82.34175,7.52
37513,115.488958,-54.417694,8.69
37514,115.491833,-38.528389,6.54
37515,115.495875,-25.876194,9
37516,115.499792,-65.518528,8.87
37517,115.501083,24.0505,8.14
37518,115.504875,10.691889,9.05
37519,115.504917,-32.079611,7
37520,115.50825,-11.852833,7.53
37521,115.513417,14.208528,5.55
37522,115.521167,22.928861,7.44
37523,115.521208,-74.948139,8.95
37524,115.527792,-30.186333,6.95
37525,115.530917,-46.657917,7.98
37526,115.53275,-18.208889,8.46
37527,115.536167,-31.095694,8.98
37528,115.537958,-18.829056,11.06
37529,115.542083,-30.922583,9.15
37530,115.542583,-58.630944,6.4
37531,115.542875,44.222667,9.81
37532,115.547583,-3.52275,8.65
37533,115.548458,-55.178972,6.93
37534,115.552125,-3.519528,8.01
37535,115.553042,50.566139,9.03
37536,115.555292,-11.349528,8.83
37537,115.556542,-17.114556,8.69
37538,115.562167,75.564417,7.26
37539,115.563875,-52.770833,8.86
37540,115.5645,20.976528,7.9
37541,115.577083,-66.90375,7.26
37542,115.578667,-16.069194,7.11
37543,115.58025,-15.790417,8.84
37544,115.580208,-27.183806,7.88
37545,115.580583,30.167861,6.69
37546,115.587,-19.106417,7.36
37547,115.59175,-66.881778,8.52
37548,115.596542,-48.698639,9.1
37549,115.599125,-56.146028,7.25
37550,115.602333,52.309472,8.33
37551,115.602333,42.939861,10.25
37552,115.603917,-13.848472,8.28
37553,115.606958,-0.817639,9.19
37554,115.608958,-27.729889,7.39
37555,115.613917,-63.485444,8.41
37556,115.623917,-19.419444,8.5
37557,115.627625,-39.201306,7.26
37558,115.627833,7.468806,8.08
37559,115.631208,31.237889,9.23
37560,115.641833,-4.0265,8.5
37561,115.643917,4.823417,7.65
37562,115.644333,-36.374833,7.59
37563,115.6505,-59.297806,7.17
37564,115.651042,46.49125,8.65
37565,115.655083,-42.229972,8.01
37566,115.65725,50.155417,9.07
37567,115.657583,-33.780861,8.97
37568,115.660208,44.363111,9.41
37569,115.660875,-2.684111,8.31
37570,115.662542,-9.547,8.52
37571,115.662792,48.522917,7.81
37572,115.662917,-40.6265,8.96
37573,115.664917,-22.948611,9.87
37574,115.667083,5.542278,9.49
37575,115.667875,28.833889,7.72
37576,115.669292,-60.303278,9.24
37577,115.670708,-42.567444,7.01
37578,115.674417,-35.161472,9.4
37579,115.679167,22.224111,7.13
37580,115.681708,34.000222,6.05
37581,115.683958,80.55575,8.66
37582,115.689167,7.211444,8.5
37583,115.690708,-61.900028,8.93
37584,115.691625,4.070861,7.95
37585,115.692125,15.070639,8.45
37586,115.693958,-33.216722,8.47
37587,115.700083,64.999361,8.29
37588,115.700417,-20.466806,8.88
37589,115.700417,36.606889,8.48
37590,115.700625,-26.35125,5.64
37591,115.703542,17.424556,8.94
37592,115.703625,7.081556,8.49
37593,115.709292,1.609444,7.3
37594,115.71025,-38.918056,7.72
37595,115.710417,61.157417,7.87
37596,115.71375,-12.668083,8.37
37597,115.713708,-55.312861,7.64
37598,115.716625,-71.541972,7.28
37599,115.722333,-58.230139,6.2
37600,115.724458,-31.655444,8.89
37601,115.725958,45.818028,7.87
37602,115.731458,29.834278,9.32
37603,115.734542,-21.994444,6.82
37604,115.734917,65.290694,8.23
37605,115.738333,68.118806,8.49
37606,115.738167,-45.171778,5.04
37607,115.739542,60.295639,10.27
37608,115.745625,-17.061667,6.53
37609,115.751917,58.7105,4.93
37610,115.756792,-43.258056,9.02
37611,115.76275,-27.668417,6.93
37612,115.763083,-33.312583,7.37
37613,115.771292,76.760111,8.1
37614,115.772583,0.189361,6.17
37615,115.776833,48.686139,9.81
37616,115.778375,-38.863694,6.89
37617,115.779083,-49.992972,6.56
37618,115.778833,-39.961167,9.15
37619,115.786458,1.041806,8.15
37620,115.792375,39.298528,9.27
37621,115.798125,-61.90125,8.18
37622,115.799042,18.179556,11.32
37623,115.8,-36.050111,5.6
37624,115.810083,-4.130972,7.19
37625,115.812083,-14.002417,9.25
37626,115.814542,67.608611,9.04
37627,115.818708,69.336583,7.03
37628,115.819958,-33.803028,7.46
37629,115.827875,28.884083,4.23
37630,115.832542,58.335389,8.6
37631,115.832875,-70.063889,7.85
37632,115.834042,-22.298583,6.94
37633,115.837125,32.665389,9.36
37634,115.838375,4.945806,6.5
37635,115.83975,-52.1645,6.69
37636,115.8425,22.399444,6.25
37637,115.84625,-47.046667,7.86
37638,115.85075,-54.075722,9.42
37639,115.8525,-29.359972,8.23
37640,115.861125,33.133972,8.59
37641,115.87075,-29.320139,10
37642,115.871208,26.595306,8.63
37643,115.873458,-54.241333,6.88
37644,115.874208,19.276417,9
37645,115.879542,3.486056,6.97
37646,115.884042,-27.179222,7.96
37647,115.883875,-4.680667,7.14
37648,115.885,-28.410944,4.63
37649,115.890375,-45.864028,7.23
37650,115.895333,23.789417,9.25
37651,115.896917,-10.141778,7.45
37652,115.898833,-21.281583,8
37653,115.900042,-37.089139,8.55
37654,115.902833,-1.348194,7.32
37655,115.905583,-4.707917,6.91
37656,115.906208,6.284861,7.39
37657,115.908125,8.273083,8.81
37658,115.912208,-35.629583,9.19
37659,115.912708,-41.467667,7.32
37660,115.912958,-25.503833,6.56
37661,115.913875,-6.309778,8.81
37662,115.914458,16.277917,9.42
37663,115.917375,-52.839556,8.4
37664,115.924292,-40.933333,5.12
37665,115.92725,13.668944,9.2
37666,115.928875,-38.201917,6.42
37667,115.929625,-22.168,7.87
37668,115.930792,-41.385944,8.73
37669,115.934125,-63.292472,8.73
37670,115.934083,-0.062944,11.24
37671,115.933625,-0.066194,10.39
37672,115.941917,-55.549333,8.51
37673,115.9435,59.289083,7.66
37674,115.947042,43.794694,7.18
37675,115.949667,-40.309333,6.58
37676,115.951792,-52.205944,8.29
37677,115.951958,-28.954833,3.94
37678,115.952042,-36.218472,7.73
37679,115.958208,9.603667,7.88
37680,115.958625,-24.813639,10.45
37681,115.962625,77.877389,9.25
37682,115.96575,-7.275306,8.19
37683,115.966667,-46.851944,9.45
37684,115.969458,-37.7205,8.07
37685,115.972917,15.257722,7.27
37686,115.974458,36.041111,10.38
37687,115.974667,-64.623556,9.16
37688,115.981333,-16.178111,8.15
37689,115.985292,-41.853528,8.86
37690,115.991208,-23.680417,10.36
37691,115.991875,24.244056,7.06
37692,115.992292,-28.431611,8.09
37693,115.995792,29.406056,9.21
37694,115.998458,52.650167,8.62
37695,116.00325,-67.202111,7.62
37696,116.007625,-52.663667,8.76
37697,116.010458,-38.818,7.42
37698,116.012083,-33.878722,9.53
37699,116.013958,-42.977667,7.2
37700,116.014833,1.3225,9.88
37701,116.017458,50.433861,5.31
37702,116.021458,-31.332528,7.85
37703,116.023583,65.438139,8.19
37704,116.028833,25.784222,5.3
37705,116.031833,2.405444,6.46
37706,116.035708,42.309639,7.83
37707,116.039542,38.837861,7.49
37708,116.040292,14.17325,7.3
37709,116.040292,-31.680722,7.51
37710,116.040583,-36.062722,5.8
37711,116.044917,-37.165111,9.11
37712,116.045583,-3.251333,8.28
37713,116.047125,-32.462806,8.25
37714,116.047167,49.559972,9.63
37715,116.047875,-27.710167,8.6
37716,116.048875,-24.678917,10.17
37717,116.051625,-10.737722,9.39
37718,116.052583,-50.457083,6.64
37719,116.053833,-33.991222,9.89
37720,116.054583,-69.821611,6.16
37721,116.055792,-29.568056,9.43
37722,116.05775,20.201722,7.35
37723,116.058625,12.860111,6.4
37724,116.061833,-58.466,8.32
37725,116.065583,-17.863944,7.73
37726,116.06675,-51.785306,7.75
37727,116.069083,-50.466972,7.55
37728,116.073167,-53.148778,8.84
37729,116.076875,-23.889917,8.18
37730,116.077583,38.702222,9.28
37731,116.079542,-57.946056,8.88
37732,116.082333,-5.055417,7.72
37733,116.084042,-25.713889,8.26
37734,116.085583,45.3685,7.5
37735,116.086042,-69.51125,8.79
37736,116.088625,-30.234917,7.69
37737,116.097042,-9.563861,8.4
37738,116.102417,-23.845556,9.77
37739,116.111875,-40.550389,7.75
37740,116.111958,24.398139,3.57
37741,116.112875,70.744667,8.07
37742,116.114833,-37.663361,8.3
37743,116.122583,-21.506778,10.02
37744,116.123417,35.173806,10.17
37745,116.123458,18.601389,8.36
37746,116.131458,-25.6285,11.02
37747,116.133542,23.34525,7.38
37748,116.134625,36.695722,9.54
37749,116.138458,6.23975,9.34
37750,116.14075,-12.31375,8.55
37751,116.142375,-24.674083,5.62
37752,116.1425,-37.942944,5.89
37753,116.144625,-59.505722,8.69
37754,116.14725,-15.973417,8.6
37755,116.147958,11.9275,8.99
37756,116.150083,-33.081306,12.16
37757,116.1515,-35.132111,8.03
37758,116.152417,-17.290722,8.07
37759,116.154333,17.477361,8.9
37760,116.157875,-33.080806,8.86
37761,116.158792,31.113944,7.97
37762,116.1595,-42.726639,9.14
37763,116.161083,-56.708806,8.31
37764,116.162042,-1.899806,9.93
37765,116.167625,-47.0085,6.76
37766,116.16825,3.553556,11.19
37767,116.169208,-54.640111,7.73
37768,116.169917,77.778167,9.28
37769,116.17075,17.004611,8.45
37770,116.173417,35.853,8.27
37771,116.174875,-23.838,10.1
37772,116.179792,-17.693278,7.78
37773,116.182833,-66.072056,6.37
37774,116.186125,-62.452056,8.04
37775,116.187167,32.345972,8.42
37776,116.191125,-8.392444,8.25
37777,116.192375,76.075889,8
37778,116.192958,-45.970611,8.69
37779,116.194958,-13.098972,11.42
37780,116.195875,-23.837056,9.97
37781,116.196458,-33.732,8.39
37782,116.199542,-15.085083,7.9
37783,116.202667,21.834667,9.34
37784,116.219833,-16.12225,8.3
37785,116.222708,48.728278,8.12
37786,116.226375,6.260639,8.73
37787,116.233458,-13.694833,8.17
37788,116.234,24.3205,8.49
37789,116.234042,39.558028,6.74
37790,116.236375,-40.462806,8.43
37791,116.242583,-31.908222,10.13
37792,116.243375,-2.360333,9.7
37793,116.243833,-7.72475,8.69
37794,116.247042,-58.955417,8.93
37795,116.248792,40.452111,9.65
37796,116.251083,-73.842083,8.98
37797,116.2525,15.895028,7.87
37798,116.25475,2.137889,10.19
37799,116.257875,23.019611,7.53
37800,116.262125,41.194556,8.05
37801,116.263375,-11.764167,8.1
37802,116.267583,48.394472,7.67
37803,116.269917,-37.887889,6.53
37804,116.274625,50.848167,8.49
37805,116.27625,43.111556,12.18
37806,116.279875,-50.287889,7.7
37808,116.284042,-48.915333,7.84
37809,116.285083,-39.848806,7.54
37810,116.287,-61.345389,9.89
37811,116.288917,20.316056,6.53
37812,116.290875,-24.652694,7.82
37813,116.292333,47.241028,9.93
37814,116.29325,-23.796222,10.69
37815,116.301292,-4.453861,6.81
37816,116.303958,-20.810361,9.03
37817,116.31025,-81.9675,7.49
37818,116.312042,75.797611,8.43
37819,116.31375,-37.968611,3.62
37820,116.31825,20.387944,9.77
37821,116.322375,-10.867833,8.55
37822,116.323917,-18.034972,8.92
37823,116.325208,-43.752556,6.02
37824,116.327375,-0.438222,7.99
37825,116.329083,-0.443917,10.81
37826,116.330667,28.026306,1.16
37827,116.335542,-34.356417,9.25
37828,116.33825,56.137944,8.42
37829,116.339667,-39.34525,7.19
37830,116.341125,74.353361,10.35
37831,116.341042,-0.513389,7.61
37832,116.341458,-16.586694,8.16
37833,116.341917,-14.338111,9.05
37834,116.346542,33.736139,10.27
37835,116.351583,-50.59375,9.71
37836,116.352333,14.599694,8.59
37837,116.354458,-44.882583,7.56
37838,116.364083,-37.596306,6.99
37839,116.365792,7.764472,9.36
37840,116.366958,56.61875,8.7
37841,116.367917,-40.738861,7.93
37842,116.36975,-14.686111,7.03
37843,116.371417,-14.690472,6.06
37844,116.371833,-10.160667,7.55
37845,116.371833,-51.368972,8.72
37846,116.380208,-58.954889,7.84
37847,116.38225,42.100694,8.73
37848,116.383875,25.988694,7.35
37849,116.388167,-15.442917,9.01
37850,116.390625,5.208611,9.16
37851,116.391875,-45.802056,8.27
37852,116.392792,11.743722,8.59
37853,116.396583,-34.176556,5.36
37854,116.398,-56.722583,6.1
37855,116.398375,-79.669056,8.9
37856,116.401125,-44.373889,8.77
37857,116.407167,-78.167028,8.92
37858,116.412042,66.868528,8.38
37859,116.412917,-64.758639,11.45
37860,116.418708,54.157167,10.72
37861,116.422458,34.555389,7.99
37862,116.424583,-67.069806,8.3
37863,116.4265,39.546972,7.14
37864,116.428375,-5.6785,7.1
37865,116.429208,-48.354917,7.47
37866,116.429292,64.71675,7.85
37867,116.432667,53.386722,12.1
37868,116.436833,47.607056,10.08
37869,116.439667,37.644722,8.85
37870,116.440708,43.17375,8.75
37871,116.443,10.396222,7.55
37872,116.442833,-29.950056,8.96
37873,116.443292,44.284861,8.69
37874,116.448458,2.559861,7.97
37875,116.454292,-26.492083,9.13
37876,116.46,-34.330139,10.49
37877,116.461208,45.563083,8.73
37878,116.461583,-45.426222,9.45
37879,116.46225,-7.529556,7.46
37880,116.466083,-24.256083,6.73
37881,116.467208,-23.023333,8.41
